order_id,order_item_id,product_id,seller_id,order_purchase_timestamp,price,freight_value,total_revenue,product_category
01e7138289b75d9624b04dfe12379c1d,1,5d66715cc928aadd0074f61332698593,128639473a139ac0f3e5f5ade55873a5,"2018-02-01 19:59:02",19.9,12.48,32.38,electronics
01e7138289b75d9624b04dfe12379c1d,2,5d66715cc928aadd0074f61332698593,128639473a139ac0f3e5f5ade55873a5,"2018-02-01 19:59:02",19.9,12.48,32.38,electronics
02df7a4137081ada2a06ac6e2bca6364,1,bb7181410b4e02f93f3697f765db53c7,855668e0971d4dfd7bef1b6a4133b41b,"2017-09-19 13:53:09",109.99,27.21,137.2,babies
017dcb6892d4469a13dee34f241f8c4e,1,f4d705aa95ccca448e5b0deb6e5290ba,da8622b14eb17ae2831f4ac5b9dab84a,"2017-11-12 20:17:40",24.9,9.09,33.99,"bed table bath"
02623e799dcc1e41066ddfe4af591f24,1,ffd34459c21034d1da6df9800de0d7a3,11bfa66332777660bd0640ee84d47006,"2017-12-06 08:47:32",52.99,15.12,68.11,"HEALTH BEAUTY"
011375f941b3695c3c3ee58bfe0d3655,1,a6cef514bc1c722ff447863e87e4d77d,a3b0df0065e264a91b7bbf5f844af5cd,"2017-09-23 17:59:17",127.48,16.81,144.29,automotive
01725657be56c432d5aaa2f914ae2c56,1,fbd4031ddbc3d02b95834b62769d3ad0,ce7d1888639e6fb06b2749cbfdac1ff7,"2017-10-17 08:52:14",138,25.81,163.81,housewares
01d5897e2c8a23b37ec65e0e72fbe956,1,d9bba71d1d1ad35925593d365a2ab43e,3afc536624bc2e65bddfb5db33cc01f3,"2018-04-06 11:45:09",52,15.21,67.21,electronics
0259ec3c458d0e8c7564647a42408fa6,1,8562e2c780a345b609e1b802d7e3e4ae,8160255418d5aaa7dbdc9f4c64ebda44,"2018-03-14 08:53:31",79.9,19.53,99.43,"bed table bath"
031177de64d3bb73364a5f3306551105,1,b9d2933371226d828303d9235b89369c,f0b47fbbc6dee9aafe415a6e33051b3f,"2018-04-27 19:23:08",24.9,18.23,43.13,"General Interest Books"
031177de64d3bb73364a5f3306551105,2,b9d2933371226d828303d9235b89369c,f0b47fbbc6dee9aafe415a6e33051b3f,"2018-04-27 19:23:08",24.9,18.23,43.13,"General Interest Books"
031177de64d3bb73364a5f3306551105,3,b9d2933371226d828303d9235b89369c,f0b47fbbc6dee9aafe415a6e33051b3f,"2018-04-27 19:23:08",24.9,18.23,43.13,"General Interest Books"
0281b24682fddf0c7efcaa299b066827,1,c3002d67c0b8c6449c3a80c1556ad8c5,f80edd2c5aaa505cc4b0a3b219abf4b8,"2018-06-24 15:02:20",67.9,24.09,91.99,"Furniture Kitchen Service Area Dinner and Garden"
01fe473278bb7522f081c21ee8e4cbd4,1,e44f675b60b3a3a2453ec36421e06f0f,218d46b86c1881d022bce9c68a7d4b15,"2018-05-20 15:39:38",106,13.18,119.18,"sport leisure"
029b99b0436c25c8de22cb828831ffa8,1,42737e3759311804e830f222c6135e30,e439f7176d763f92de325271111b2fd5,"2018-07-30 23:11:57",379,63.63,442.63,electronics
0241b276e1e2b1d6873473c44240b426,1,e53e557d5a159f5aa2c5e995dfdf244b,0b90b6df587eb83608a64ea8b390cf07,"2018-02-21 09:38:26",84,17.03,101.03,"computer accessories"
0297f94a646c942bde497bd200cce1ed,1,5232994b2d1d55105b92d445d97d0f62,4d6d651bd7684af3fffabd5f08d12e5a,"2017-12-26 18:10:57",125,16.5,141.5,"sport leisure"
02b089f5e85ee9c52935ede2207b13e7,1,e0cf79767c5b016251fe139915c59a26,da8622b14eb17ae2831f4ac5b9dab84a,"2018-05-13 13:15:36",29.9,7.71,37.61,"HEALTH BEAUTY"
00ac2a1ec784f71feeb7ba1e5959750d,1,8323a7adeb57da21acea7e83563bed90,218d46b86c1881d022bce9c68a7d4b15,"2018-04-06 11:26:54",37,19.32,56.32,"Hygiene diapers"
0025081dcf9330f9a5052ae82c6ce396,1,4e3f399366b0047a572b6682f9bb166e,5f3ae9136c875522250f8184f253413a,"2018-03-27 16:25:35",14.95,18.23,33.18,"technical books"
02b0bf9164ac7753f9880e46dba17f6c,1,1a300f482e35d7eac74b229be067aefd,e9d99831abad74458942f21e16f33f92,"2017-06-17 17:04:31",19.99,20.78,40.77,"computer accessories"
02e20d5cc0d1df880e43ab3ed50a238b,1,5b8423dc7f23089c9c59c5d140eb5a1c,c8b3445d737de6befde0c88ede534a5e,"2018-01-24 10:01:41",129.99,14.51,144.5,toys
00aa423621f35a9ca6c6240f275b0640,1,e9f2586707fb45ea0f9997c54f585842,0509040ea3fe50071181bbc359eb7738,"2017-11-23 14:51:32",110.9,14.51,125.41,"sport leisure"
02f4ae2225612fe9e42562a8e1f466b3,1,77a399638eca91f6fa1a508a30e01565,25cf099de44674fde97473224f9d59ab,"2018-01-08 15:55:45",27.18,15.11,42.29,automotive
024a74550cdbd36c0fe3955fc9e2bcf0,1,5348b1bdd951b67a4d2a58992e2233ed,ea8482cd71df3c1969d7b9473ff13abc,"2018-08-09 08:10:23",27.99,7.46,35.45,telephony
008cfe221ab054c89bc31720098cca51,1,77fdeb8d4f7502f75b6779205f30a875,3b872fd4747f01cc56206f2934198618,"2018-08-08 07:52:21",109.99,36.85,146.84,"bed table bath"
0224d4ce99f4262f9554d248dfad743c,1,d63c1011f49d98b976c352955b1c4bea,cc419e0650a3c5ba77189a1882b7556a,"2018-03-17 19:25:07",59.99,8.88,68.87,"HEALTH BEAUTY"
008a1b3db2a8bf63418c2cf7c7f494b1,1,5b3aa845bba5aa7ba1216e36ae882cfa,8b28d096634035667e8263d57ba3368c,"2018-04-02 09:33:25",14.89,18.23,33.12,"HEALTH BEAUTY"
023dced8c25f743c5fdcf14edabac7a8,1,ab1f9387c0627dd24000bfbc54fdeee0,8b321bb669392f5163d04c59e235e066,"2018-03-25 23:03:22",12.25,7.39,19.64,electronics
00259a44fcad3fc0474329e925d14fc3,1,0c4d0a08f95c7b7dc5dc7402bfdafd4c,9f505651f4a6abe901a56cdc21508025,"2017-12-27 17:52:11",19.99,14.1,34.09,"computer accessories"
00ad1a02d4d9decad15c7e8f8a9470cc,1,5403528d987ad26e8d7cb25940411987,6560211a19b47992c3666cc44a7e94c0,"2018-08-04 12:40:43",49,19.25,68.25,"Watches present"
028f5779c98e7df5dc803824bdaae40b,1,3fa43718c1d128c8d2f148530e9493f5,259f7b5e6e482c230e5bfaa670b6bb8f,"2017-10-30 10:44:09",74.9,25.04,99.94,"Garden tools"
014ffbfe2df4c96a2b063d084583978f,1,586328f570ac0b651d452f1227db4d1c,522620dcb18a6b31cd7bdf73665113a9,"2017-11-23 22:36:25",79,15.3,94.3,"Watches present"
016a6dbc80aea6e2d217d2bedbc7b59e,1,c6dd917a0be2a704582055949915ab32,7a67c85e85bb2ce8582c35f2203ad736,"2017-04-13 01:39:11",99.99,12.09,112.08,"Cool Stuff"
0123098b96f3d4014545642be53d891c,1,eb3569b5cae58e2c6f616f86d3fcd507,9dda5bbacd45e18d6485fee649205d09,"2017-08-15 11:02:55",99.9,17.18,117.08,"Furniture Decoration"
02d5935847b855f189ad0391968773b2,1,d5b703c271f43f9c588a6f512a00f77e,fa40cc5b934574b62717c68f3d678b6d,"2017-10-13 12:32:41",34.9,16.79,51.69,toys
02ec38bbb2e837e0ef32fae6c5a651b5,1,4f823b57fbf2a359f9df38dc72ef0da6,0d33a55da925bbf1ff02af5f6059fc7f,"2018-03-16 16:24:42",24,8.88,32.88,"technical books"
01cf88c5fb4298435526a5995720807a,1,ce6f74096c84567f22728c84f3d6e7fc,8160255418d5aaa7dbdc9f4c64ebda44,"2018-02-06 09:47:52",109.9,12.72,122.62,"bed table bath"
030e558867da892772c999f60d09e854,1,5b3b5f9ae84ca9ead3138b199420cc94,adbc26658d6c7b4b6219f9d934598091,"2017-11-30 23:24:16",139,20.21,159.21,toys
016befe103ce7c9e5b1b7ef359777eea,1,6c321ed0f47858a8650f4104771224b5,6560211a19b47992c3666cc44a7e94c0,"2017-09-03 10:11:52",49,11.85,60.85,"Watches present"
00b44ba3d7c4a5e9a9ebafef9150781d,1,d9a5a5120d4d357871acd5408cb10e18,20d83f3ef0e6925fd74bfd59170babf7,"2018-08-28 21:10:46",59.9,7.68,67.58,"Fashion Bags and Accessories"
02951078a21a2d9341ea16089a4d5031,1,dd3575a8c5e2139f680a9816a15c8f2a,4869f7a5dfa277a7dca6462dcf3b52b2,"2017-03-16 15:16:53",235,22.1,257.1,"Games consoles"
015f079801c424fda3edc48be99267de,1,78b7b1ff2d3f06a589354ddf2f4f9db3,620c87c171fb2a6dd6e8bb4dec959fc6,"2017-04-06 21:55:36",292.9,26.54,319.44,perfumery
00602f25bffa1dcfb71e202fbf9824fb,1,32a8448d1612773bcfd0c5a8dd235e4e,86ccac0b835037332a596a33b6949ee1,"2017-11-01 17:45:52",39.9,54.02,93.92,"Watches present"
00cf47526e0f7920b381b2baf4ecf1c7,1,8c81af91a9b96d073ccaf0d3402ec5b2,5bc237df65098fe211bb4818f4d26d78,"2017-02-09 13:21:46",59.9,14.59,74.49,"computer accessories"
0193a99edc8c599aaa16f9b9e991efb8,1,cee4ebfc997a2ac7f01145efb59cc7be,527801b552d0077ffd170872eb49683b,"2018-07-29 07:27:26",154.9,15.39,170.29,"General Interest Books"
00beb247698c6aae94e3f859d279e2cd,1,216bb0e0cd43ffd832e0973d35e0377e,955fee9216a65b617aa5c0531780ce60,"2018-05-24 22:21:17",45,7.39,52.39,"Construction Tools Illumination"
01a6ad782455876aa89081449d49c452,1,036734b5a58d5d4f46b0616ddc047ced,ea8482cd71df3c1969d7b9473ff13abc,"2018-01-18 10:07:52",34.99,15.1,50.09,telephony
0114835d7f0b3f674b70a989411e31c1,1,dbd55362ec13c706503b1c71a5068a1a,e24fc9fcd865784fb25705606fe3dfe7,"2017-08-31 16:17:50",102,10.13,112.13,"HEALTH BEAUTY"
01ea9d9ce4b86204f82b79184897371c,1,4c99d6df98c5f4960cae6fd9f8603bd3,1127b7f2594683f2510f1c2c834a486b,"2017-03-23 17:38:28",46.3,18.63,64.93,"Garden tools"
0191b6a5a70bcbc6cdd39427f216602e,1,9c98b59719a74f32903537bc5c9262ce,acce39e832338debb07b02385cde5967,"2018-08-22 09:40:25",139.9,27.96,167.86,"stationary store"
001d8f0e34a38c37f7dba2a37d4eba8b,1,e67307ff0f15ade43fcb6e670be7a74c,f4aba7c0bca51484c30ab7bdc34bcdd1,"2017-05-14 17:19:44",18.99,7.78,26.77,"HEALTH BEAUTY"
001d8f0e34a38c37f7dba2a37d4eba8b,2,e67307ff0f15ade43fcb6e670be7a74c,f4aba7c0bca51484c30ab7bdc34bcdd1,"2017-05-14 17:19:44",18.99,7.78,26.77,"HEALTH BEAUTY"
02e0c2efb6d9bb2a95ca90b7e78bec1f,1,f4041d76285c2a34ad5013e8d287a400,1835b56ce799e6a4dc4eddc053f04066,"2018-04-01 10:50:46",39.99,12.79,52.78,"bed table bath"
02e0c2efb6d9bb2a95ca90b7e78bec1f,2,f4041d76285c2a34ad5013e8d287a400,1835b56ce799e6a4dc4eddc053f04066,"2018-04-01 10:50:46",39.99,12.79,52.78,"bed table bath"
02e0c2efb6d9bb2a95ca90b7e78bec1f,3,f4041d76285c2a34ad5013e8d287a400,1835b56ce799e6a4dc4eddc053f04066,"2018-04-01 10:50:46",39.99,12.79,52.78,"bed table bath"
02e0c2efb6d9bb2a95ca90b7e78bec1f,4,f4041d76285c2a34ad5013e8d287a400,1835b56ce799e6a4dc4eddc053f04066,"2018-04-01 10:50:46",39.99,12.79,52.78,"bed table bath"
02e0c2efb6d9bb2a95ca90b7e78bec1f,5,f4041d76285c2a34ad5013e8d287a400,1835b56ce799e6a4dc4eddc053f04066,"2018-04-01 10:50:46",39.99,12.79,52.78,"bed table bath"
0013503b13da1eac686219390b7d641b,1,38afdf723b95d455b418a0f57d623c6b,1554a68530182680ad5c8b042c3ab563,"2017-12-05 23:40:59",119.9,17.32,137.22,"Furniture Decoration"
0014ae671de39511f7575066200733b7,1,23365beed316535b4105bd800c46670e,92eb0f42c21942b6552362b9b114707d,"2017-05-22 13:49:03",16.5,14.1,30.6,telephony
00e5b655df1cc911466758210325c67c,1,880be32f4db1d9f6e2bec38fb6ac23ab,fa40cc5b934574b62717c68f3d678b6d,"2017-07-07 14:20:36",44.9,11.85,56.75,toys
00e5b655df1cc911466758210325c67c,2,880be32f4db1d9f6e2bec38fb6ac23ab,fa40cc5b934574b62717c68f3d678b6d,"2017-07-07 14:20:36",44.9,11.85,56.75,toys
0009c9a17f916a706d71784483a5d643,1,3f27ac8e699df3d300ec4a5d8c5cf0b2,fcb5ace8bcc92f75707dc0f01a27d269,"2018-04-25 09:10:41",639,11.34,650.34,"Games consoles"
014ac3cfd0e55bdc2cdd12aa181b00cb,1,8ef8561be5799da29925c5baaf083a13,559d56f3b8f0bc2e5a9a62fe2ce2a39f,"2018-08-05 09:19:13",135,23.75,158.75,babies
02058d1c3b825765a4ec45968b8a1c97,1,d05d4a7430d1293367ba2ffbedcdef05,54065e9aef7e9e9c2dc23b7594db021a,"2017-05-22 22:10:22",1799,27.34,1826.34,"sport leisure"
01643942766bdec224d5593041f714e6,1,b92421ea3b457d6bb68c49f39d4e97a8,897060da8b9a21f655304d50fd935913,"2017-08-05 00:17:35",32.5,15.1,47.6,"computer accessories"
011724d1afbd91844302627f79a66800,1,c1617123e66d2491ca93ceadfd36203e,b2479f944e1b90cf8a5de1bbfde284d6,"2018-08-09 18:32:00",54.99,14.7,69.69,"bed table bath"
0044c6f6d22dd280534344177c81b989,1,01cf56cd6138b926a4802d16fc304149,06e5eefc71ec47ae763c5c6f8db7064f,"2018-05-18 16:59:09",179.93,16.14,196.07,electronics
0039500db36d50d7d0bfaf23723550f3,1,62984ea1bba7fcea1f5b57084d3bf885,c3cfdc648177fdbbbb35635a37472c53,"2018-07-06 10:37:32",169.9,33.33,203.23,"sport leisure"
00efb72d8e18533f736e86770705d094,1,3fbc0ef745950c7932d5f2a446189725,06a2c3af7b3aee5d69171b0e14f0ee87,"2018-06-04 17:40:52",66.99,22.97,89.96,"HEALTH BEAUTY"
010b0f6bd323a9effd095a743e660f26,1,0bdb7583b74c0323d413497fab3f2a3c,c9c7905cffc4ef9ff9f113554423e671,"2017-07-18 12:56:38",27.99,8.72,36.71,telephony
02ead97e330f2220485cb34ceaf2fad9,1,e338f548cda0b52650b9acfd317a74db,cab85505710c7cb9b720bceb52b01cee,"2017-06-25 23:06:58",54.9,15.13,70.03,"Fashion Bags and Accessories"
032b0e60cda9e20b30fc4b3bf1079e50,1,154f1553226255086ce3e22b1b013415,1f50f920176fa81dab994f9023523100,"2018-04-12 22:26:07",38.9,13.71,52.61,"SIGNALIZATION AND SAFETY"
032b0e60cda9e20b30fc4b3bf1079e50,2,154f1553226255086ce3e22b1b013415,1f50f920176fa81dab994f9023523100,"2018-04-12 22:26:07",38.9,13.71,52.61,"SIGNALIZATION AND SAFETY"
032b0e60cda9e20b30fc4b3bf1079e50,3,154f1553226255086ce3e22b1b013415,1f50f920176fa81dab994f9023523100,"2018-04-12 22:26:07",38.9,13.71,52.61,"SIGNALIZATION AND SAFETY"
02346f2f5b8930a992461a607bf6bf62,1,716586b5781e43926d404ad0f11669e8,e333046ce6517bd8bb510291d44f0130,"2018-03-20 16:06:52",89,17.53,106.53,housewares
002f19a65a2ddd70a090297872e6d64e,1,9eae06d51aaa383b2bed5547a19d581c,1835b56ce799e6a4dc4eddc053f04066,"2018-03-21 13:05:30",53.98,23.31,77.29,"bed table bath"
032d1a95f9e146c92cf349805c5e1293,1,d011223de539cd224b5c5c8082313d46,1025f0e2d44d7041d6cf58b6550e0bfa,"2018-07-26 19:35:13",196.8,13.68,210.48,"Furniture Decoration"
007ec946d4f798caf2b43c9d44c56421,1,779559842fc122d55edbd03153f35e81,f8db351d8c4c4c22c6835c19a46f01b0,"2017-11-24 13:05:15",27.9,15.1,43,"sport leisure"
006f7dfffe2d90809598e8f1972b829b,1,aacfae7cd4bac4849766f640abf2db8a,729b2d09b2a0bdab221076327f13d050,"2018-03-22 22:52:46",39.85,12.79,52.64,"HEALTH BEAUTY"
01bae920aea13b891b50bc1543634a65,1,cd48f265a63e13b762601f5f794c5fca,e9779976487b77c6d4ac45f75ec7afe9,"2017-12-21 20:04:26",57.49,9.94,67.43,drinks
021f26893462ec6a677baba7f06ce4c1,1,f6fa93875f4a7dac03e0a22143f4d815,391fc6631aebcf3004804e51b40bcf1e,"2017-07-07 15:24:27",49.95,11.85,61.8,"bed table bath"
02e7b3980e9984556bb3a764306f3e31,1,6fd3f7378cd65325e10cb21733778416,870d0118f7a9d85960f29ad89d5d989a,"2018-03-18 11:11:07",89.9,23.56,113.46,housewares
0245af1fbe1f70f5ac7c1793c78f12cb,1,2742ee84b28b08268f169c5483f71b4a,86ccac0b835037332a596a33b6949ee1,"2018-01-16 15:14:13",110,20.01,130.01,"Watches present"
01f66e58769f84129811d43eefd187fb,1,96bd76ec8810374ed1b65e291975717f,7b07b3c7487f0ea825fc6df75abd658b,"2018-07-09 21:18:01",79.8,7.82,87.62,"sport leisure"
0268f664f7833aa949da2eae5321aa5b,1,e67307ff0f15ade43fcb6e670be7a74c,f4aba7c0bca51484c30ab7bdc34bcdd1,"2017-04-27 23:32:37",18.99,15.65,34.64,"HEALTH BEAUTY"
00a13ab02fbe82f78cd84f14e41564ed,1,ecab3fa721d1b06c225f23c30f02eb5e,e9779976487b77c6d4ac45f75ec7afe9,"2017-12-09 19:22:59",159.49,8.86,168.35,"sport leisure"
00e7aeced1d61792368ec7bf8b967a90,1,65e3848513c9ab70bf542e5d694cf072,a416b6a846a11724393025641d4edd5e,"2017-04-13 02:11:17",36.85,21.85,58.7,"HEALTH BEAUTY"
00c47fefb9a49baec12ab3654d7f548e,1,f196248e8b5d060cca414a664ea9a76f,91f0eec23d4a61d7d7caeefa3f0ad1ca,"2017-12-06 00:08:49",199,67.69,266.69,automotive
00c9474e0334f7a4ffc8c3a8bd21a51e,1,4b2653088591de362e6ba85b4a474c75,610f72e407cdd7caaa2f8167b0163fd8,"2018-05-04 19:19:10",1050.61,25.13,1075.74,"bed table bath"
0204196a1fd266bdc00356eb791b4516,1,422879e10f46682990de24d770e7f83d,1f50f920176fa81dab994f9023523100,"2017-11-26 18:43:10",49,17.64,66.64,"Garden tools"
0204196a1fd266bdc00356eb791b4516,2,422879e10f46682990de24d770e7f83d,1f50f920176fa81dab994f9023523100,"2017-11-26 18:43:10",49,17.64,66.64,"Garden tools"
0068e836900867da359bd81db9227a33,1,735413ccfa564132a231aad945ef85ad,5b67882648febfb6e1225e6ad7164f6b,"2017-09-29 11:24:09",96.99,16.44,113.43,"sport leisure"
00c8bfbb0a1224dcdb0180a544247159,1,81e11b02560e506662f5d75a88b94fa5,99a54764c341d5dc80b4a8fac4eba3fb,"2018-05-06 21:33:24",158,15.2,173.2,housewares
032445a7ba9d6dc90dfc011a48e5c954,1,61eee7a9f1884caed59c316047c5832f,f8db351d8c4c4c22c6835c19a46f01b0,"2017-07-21 22:37:42",129.9,12.41,142.31,"stationary store"
0281523bfda80130f35b98f38dfb279b,1,2155593e689475e40e4c8b93143c0287,daeb5653dd96c1b11860f72209795012,"2017-09-22 15:28:37",35.9,16.11,52.01,toys
00cb18db3d9c03f8386e7fc70cad2504,1,a3f986f6c4400aa6545d224be435f812,01cf7e3d21494c41fb86034f2e714fa1,"2017-07-12 00:06:51",125.9,18.13,144.03,climatization
01b2dd042de98a15b6a9a141bf71c344,1,b1551ef44e04265b510840b991b24b51,cac876b37d3abcd6bd76caca30277996,"2018-03-11 17:17:41",79.9,15.41,95.31,housewares
033e7f3c73132dd6a6792359b94155a2,1,e7cc48a9daff5436f63d3aad9426f28b,53243585a1d6dc2643021fd1853d8905,"2018-08-01 19:25:14",170,25.54,195.54,telephony
033e7f3c73132dd6a6792359b94155a2,2,e7cc48a9daff5436f63d3aad9426f28b,53243585a1d6dc2643021fd1853d8905,"2018-08-01 19:25:14",170,25.54,195.54,telephony
01336d091c57d8be1feca330c5f047bd,1,11875b30b49585209e608f40e8082e65,669ae81880e08f269a64487cfb287169,"2017-06-19 20:08:40",65,25.73,90.73,"sport leisure"
0184d4ddb259e1a4cfc2871888cf97b8,1,aa8627a375771ab01288705307ec4ae5,e333046ce6517bd8bb510291d44f0130,"2017-09-01 20:04:28",75,16.16,91.16,housewares
0009792311464db532ff765bf7b182ae,1,8cab8abac59158715e0d70a36c807415,530ec6109d11eaaf87999465c6afee01,"2018-08-14 20:43:09",99.9,27.65,127.55,"sport leisure"
02e405aa2667a116637cdb4affaf93c0,1,013ee64977aaa6b2b25475095162e0e9,640e21a7d01df7614a3b4923e990d40c,"2018-04-17 23:29:11",69.99,31.87,101.86,"bed table bath"
02e405aa2667a116637cdb4affaf93c0,2,f6fa93875f4a7dac03e0a22143f4d815,391fc6631aebcf3004804e51b40bcf1e,"2018-04-17 23:29:11",49.95,10.52,60.47,"bed table bath"
00cf2b04c59f0ecaf822bf3f334d5c3b,1,101a896b1137f70a7bbb2b9fac61458d,7d13fca15225358621be4086e1eb0964,"2018-03-28 09:20:37",320,14.68,334.68,"Watches present"
02852b112ad108b3d2b3d4ee198d84a8,1,9d6c66334a27b9dcf34b71cd371638de,54965bbe3e4f07ae045b90b0b8541f52,"2017-11-25 11:58:17",69.9,50.15,120.05,"bed table bath"
00482f2670787292280e0a8153d82467,1,a9c404971d1a5b1cbc2e4070e02731fd,702835e4b785b67a084280efca355756,"2017-02-13 16:18:07",7.6,10.96,18.56,NULL
00a57dfbb049fbaae10763e2cf15f797,1,56cdfe67fbda57c1dcc752f5f361f981,1c68394e931a64f90ea236c5ea590300,"2018-07-20 11:09:30",89.9,22.56,112.46,"computer accessories"
00a57dfbb049fbaae10763e2cf15f797,2,56cdfe67fbda57c1dcc752f5f361f981,1c68394e931a64f90ea236c5ea590300,"2018-07-20 11:09:30",89.9,22.56,112.46,"computer accessories"
00a57dfbb049fbaae10763e2cf15f797,3,56cdfe67fbda57c1dcc752f5f361f981,1c68394e931a64f90ea236c5ea590300,"2018-07-20 11:09:30",89.9,22.56,112.46,"computer accessories"
0045f5225a96ef46630701167528fdcb,1,86a11a09edde2267675505fc4d56d9b0,3db66a856d18a9cba7c9241fc5221c50,"2018-06-10 11:23:39",94.9,15.51,110.41,automotive
000576fe39319847cbb9d288c5617fa6,1,557d850972a7d6f792fd18ae1400d9b6,5996cddab893a4652a15592fb58ab8db,"2018-07-04 12:08:27",810,70.75,880.75,"Garden tools"
00c405bd71187154a7846862f585a9d4,1,c4cf7c2e1f190d51517eba7e8211c8e6,f3295428338a40977a03f555246a70f4,"2017-10-23 14:59:46",29.9,16.79,46.69,"HEALTH BEAUTY"
02ed3b96772956405d25c2d35c766c68,1,1becf32f9c527bad8d88e8e6aa99f021,2a84855fd20af891be03bc5924d2b453,"2018-04-11 08:00:56",89.9,9.36,99.26,"stationary store"
01f74145603bef2ef33949099b48ad28,1,777d2e438a1b645f3aec9bd57e92672c,4a3ca9315b744ce9f8e9374361493884,"2017-12-27 17:27:05",69.9,17.74,87.64,"bed table bath"
0179a3003c894f1dd3b1ddda5d1f8a12,1,f42892b40225227fe465626ff509a92e,4a3ca9315b744ce9f8e9374361493884,"2017-05-23 16:23:30",89.9,15.33,105.23,"House comfort"
0179a3003c894f1dd3b1ddda5d1f8a12,2,83309bfd8eef19fbfaa8e790b824b572,4a3ca9315b744ce9f8e9374361493884,"2017-05-23 16:23:30",76.9,15.34,92.24,"House comfort"
011667ae100a333a3051c9a23e3f0283,1,2c2491f31fe7320124ccf2f3404354a6,ea8482cd71df3c1969d7b9473ff13abc,"2017-11-29 10:42:47",27.99,14.1,42.09,telephony
00061f2a7bc09da83e415a52dc8a4af1,1,d63c1011f49d98b976c352955b1c4bea,cc419e0650a3c5ba77189a1882b7556a,"2018-03-24 22:16:10",59.99,8.88,68.87,"HEALTH BEAUTY"
034733b9cacb3d55bce1e49c422ae3e7,1,22594ba8fd9a72ad95d352929c821560,7c67e1448b00f6e969d365cea6b010ab,"2017-03-19 12:41:44",99.99,20,119.99,"Furniture office"
0292fb46a5e22715459cb9a7b96e7aae,1,61194019f380f0b760c31e66ee97e50d,76d5af76d0271110f9af36c92573f765,"2018-04-18 21:43:22",71.3,11.15,82.45,"sport leisure"
02dbd29bc7a490d582762fae9f0fd997,1,c863f578eb77e9238bfc0db8d0ffa3c8,b4ffb71f0cb1b1c3d63fad021ecf93e1,"2017-11-24 12:12:41",48.3,21.15,69.45,automotive
010ef5b0279d7512e7343cb775e423c0,1,20c26b058070cf8c6bbb8c8943eea98c,7142540dd4c91e2237acb7e911c4eba2,"2018-04-17 11:28:08",59.9,14.51,74.41,automotive
0199edc5b01351df8e73a674aa473ee7,1,83b92639fffd1d55c9e04c77c86d8d2c,00fc707aaaad2d31347cf883cd2dfe10,"2018-03-26 19:33:09",93,8,101,"computer accessories"
023ae47e11483bdb8aa35fa4662aee1c,1,00ab8a8b9fe219511dc3f178c6d79698,1b8356dabde1d35e17cef975c3f82730,"2017-04-10 12:41:33",89.99,22.1,112.09,NULL
01d2fc3e47376926a97ae795036db093,1,8828464e34fc3da3892f568218e14d61,f46490624488d3ff7ce78613913a7711,"2018-06-27 21:20:18",34,13.54,47.54,"HEALTH BEAUTY"
0221d784b11a24077b3531e860b73434,1,259bd66612b61aa4e82ce3cde9272bbc,955fee9216a65b617aa5c0531780ce60,"2017-12-14 09:40:40",32,17.63,49.63,housewares
0121cfa7c946e6589f50d7012d3eb5eb,1,242ec3ff603c92ddc1e59d83b9e40a2d,d98eec89afa3380e14463da2aabaea72,"2017-08-30 11:47:28",29.99,16.79,46.78,babies
00998f38df3012359ef195ca75ebb329,1,595fac2a385ac33a80bd5114aec74eb8,ef0ace09169ac090589d85746e3e036f,"2018-05-11 11:52:34",119.9,23.34,143.24,perfumery
02dec5fbe189e3c2ccd9ba071c6bb78d,1,fb05d01823da2c4e90924c5486134808,4a3ca9315b744ce9f8e9374361493884,"2017-12-08 18:58:34",126,13.9,139.9,"bed table bath"
00772b2af35643653f108fdac1155ee3,1,85b8a24337b4e2571f8fee38f4253a06,c3867b4666c7d76867627c2f7fb22e21,"2017-04-24 10:53:12",37,10.96,47.96,"sport leisure"
0203892ed7a2b76401830f4b82a5a34c,1,c6336fa91fbd87c359e44f5dca5a90ed,4c2b230173bb36f9b240f2b8ac11786e,"2017-07-08 20:26:08",39.9,8.72,48.62,"sport leisure"
0167c361757c75999575cfdd8f8695f5,1,94976cc078d10e74c19c62f0b3b52432,a3e9a2c700480d9bb01fba070ba80a0e,"2018-03-15 11:46:10",139,23.55,162.55,"bed table bath"
02b7cbd604df10c09427902dc682b0d3,1,54d9ac713e253fa1fae9c8003b011c2a,955fee9216a65b617aa5c0531780ce60,"2018-03-03 17:46:08",35,13.08,48.08,"Cool Stuff"
032de54ca8e40cca1098da6c68ba92b3,1,43cb1d661a38ba864fc53fe1b6edb0ed,e48b04bf1aa1ef711caebeb7aede6180,"2017-09-26 07:58:27",39.9,13.37,53.27,babies
0084e195fbd72ae51599af47f04afede,1,a963ea4d494221de09b70f1b4a70edbd,bd0389da23d89b726abf911cccc54596,"2018-03-14 23:57:00",89.9,23.13,113.03,"computer accessories"
017499de14d22ef9e9a83ca54727480e,2,e0bb3159111d86828b5caef8725ff055,cd06602b43d8800bd0afad514919d35c,"2017-07-11 15:58:41",101,26.75,127.75,housewares
017499de14d22ef9e9a83ca54727480e,1,f399bbedb1d21192dffefc4a8b30a229,53e4c6e0f4312d4d2107a8c9cddf45cd,"2017-07-11 15:58:41",71,10.7,81.7,housewares
